year,tournament_id,tier,champion_name,champion_ids,champion_real_count,champion_ovr_avg,classification,main_draw_size,simulated_entrants,incomplete
2026,tournament-2026-par-pla-w04-1,Platinum,"Samuel Fernández & Pablo Ramos",athleteprofile-1767226946153-ebzef3|athleteprofile-1767226989153-ukg08z,0,77,100%_bots,32,26,true
2030,tournament-2030-vie-pla-w04-1,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,32,32,false
2030,tournament-2030-lim-bro-w05-1,Bronze,"Rubén Iglesias 278 & Hugo Mendes",athleteprofile-1767227029153-7azjok|athleteprofile-1767239864153-jv6d1o,0,78,100%_bots,16,16,false
2030,tournament-2030-rom-sil-w05-2,Silver,"Daniel Ferrer & Víctor Mena",athleteprofile-1767226858153-zacoxj|real_victor_mena,1,84.5,mista,16,16,false
2030,tournament-2030-akl-gol-w05-3,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-ist-mas-w06-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-mum-cro-w06-2,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2030,tournament-2030-mia-bro-w07-1,Bronze,"Daniel Ferrer & Víctor Mena",athleteprofile-1767226858153-zacoxj|real_victor_mena,1,84.5,mista,16,16,false
2030,tournament-2030-cpt-gol-w07-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-syd-pla-w07-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2030,tournament-2030-cor-sil-w08-1,Silver,"Daniel Ferrer & Víctor Mena",athleteprofile-1767226858153-zacoxj|real_victor_mena,1,84.5,mista,16,16,false
2030,tournament-2030-mex-mas-w08-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-san-eli-w08-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2030,tournament-2030-mad-bro-w09-1,Bronze,"Daniel Ferrer & Víctor Mena",athleteprofile-1767226858153-zacoxj|real_victor_mena,1,84.5,mista,16,16,false
2030,tournament-2030-mel-gol-w09-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-nai-mas-w10-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-akl-pla-w10-1,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,32,32,false
2030,tournament-2030-seo-bro-w11-1,Bronze,"Adrián Alonso & Javier Rojas 360",athleteprofile-1767227145153-sn5292|athleteprofile-1767227111153-qgpe58,0,76.5,100%_bots,16,16,false
2030,tournament-2030-sao-sil-w11-2,Silver,"Eduardo Agustín Torre & Facundo Domínguez",real_eduardo_agustin_torre|real_facundo_dominguez,2,80,100%_reais,16,16,false
2030,tournament-2030-lax-gol-w11-3,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-bue-mas-w12-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-lis-bro-w13-1,Bronze,"Daniel Ferrer & Víctor Mena",athleteprofile-1767226858153-zacoxj|real_victor_mena,1,84.5,mista,16,16,false
2030,tournament-2030-mia-mas-w13-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-syd-pla-w13-2,Platinum,"Eduardo Agustín Torre & Facundo Domínguez",real_eduardo_agustin_torre|real_facundo_dominguez,2,80,100%_reais,32,32,false
2030,tournament-2030-cph-eli-w13-4,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2030,tournament-2030-rio-sil-w14-1,Silver,"Adrián Alonso & Javier Rojas 360",athleteprofile-1767227145153-sn5292|athleteprofile-1767227111153-qgpe58,0,76.5,100%_bots,16,16,false
2030,tournament-2030-mex-gol-w14-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-lim-bro-w15-1,Bronze,"Daniel Ferrer & Víctor Mena",athleteprofile-1767226858153-zacoxj|real_victor_mena,1,84.5,mista,16,16,false
2030,tournament-2030-tor-mas-w15-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-bog-gol-w16-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-mum-pla-w16-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2030,tournament-2030-nyc-bro-w17-1,Bronze,"Enzo Vega & Hugo Torres",athleteprofile-1767226977153-ffmvru|athleteprofile-1767226909153-i1enqx,0,80.5,100%_bots,16,16,false
2030,tournament-2030-mel-sil-w17-2,Silver,"Daniel Ferrer & Víctor Mena",athleteprofile-1767226858153-zacoxj|real_victor_mena,1,84.5,mista,16,16,false
2030,tournament-2030-akl-mas-w17-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-mon-eli-w17-4,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,20,20,false
2030,tournament-2030-mia-gol-w18-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-mil-cro-w18-2,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2030,tournament-2030-cph-bro-w19-1,Bronze,"Lucas Bergamini & Nicolás Alonso",real_lucas_bergamini|athleteprofile-1767252318153-omgnwh,1,79,mista,16,16,false
2030,tournament-2030-ber-mas-w19-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-riy-pla-w19-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2030,tournament-2030-vie-sil-w20-1,Silver,"Enzo Vega & Hugo Torres",athleteprofile-1767226977153-ffmvru|athleteprofile-1767226909153-i1enqx,0,80.5,100%_bots,16,16,false
2030,tournament-2030-pra-gol-w20-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-ath-bro-w21-1,Bronze,"Enzo Vega & Hugo Torres",athleteprofile-1767226977153-ffmvru|athleteprofile-1767226909153-i1enqx,0,80.5,100%_bots,16,16,false
2030,tournament-2030-ist-mas-w21-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-lis-mas-w22-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-lon-pla-w22-1,Platinum,"Felipe Acosta & Martín Martínez",athleteprofile-1767226872153-5qph1g|athleteprofile-1767244656153-8k0abc,0,81.5,100%_bots,32,32,false
2030,tournament-2030-rio-eli-w22-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2030,tournament-2030-tor-bro-w23-1,Bronze,"Gonzalo Sánchez & Nicolás Martínez",athleteprofile-1767226901153-3zvv9z|athleteprofile-1767227063153-j8e7bm,0,82,100%_bots,16,16,false
2030,tournament-2030-cun-sil-w23-2,Silver,"Javier Silva & Maximiliano Arce Simo",athleteprofile-1767227005153-jj3e9n|real_maximiliano_arce_simo,1,79.5,mista,16,16,false
2030,tournament-2030-syd-gol-w23-3,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-mon-bro-w24-1,Bronze,"Bruno Romero & Aris Patiniotis",athleteprofile-1767226973153-w3ncf9|real_aris_patiniotis,1,75,mista,16,16,false
2030,tournament-2030-doh-mas-w24-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-pra-gol-w25-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-san-bro-w26-1,Bronze,"Gonzalo Sánchez & Nicolás Martínez",athleteprofile-1767226901153-3zvv9z|athleteprofile-1767227063153-j8e7bm,0,82,100%_bots,16,16,false
2030,tournament-2030-bcn-sil-w26-2,Silver,"Javier Silva & Maximiliano Arce Simo",athleteprofile-1767227005153-jj3e9n|real_maximiliano_arce_simo,1,79.5,mista,16,16,false
2030,tournament-2030-mel-mas-w26-4,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-cpt-pla-w26-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2030,tournament-2030-mil-gol-w27-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-cas-eli-w27-2,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2030,tournament-2030-mum-bro-w28-1,Bronze,"Diego Castro 352 & Javier Rojas",athleteprofile-1767227103153-4hevx7|athleteprofile-1767227018153-sn449g,0,77.5,100%_bots,16,16,false
2030,tournament-2030-nai-mas-w28-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-lon-sil-w29-1,Silver,"Rubén Iglesias 278 & Hugo Mendes",athleteprofile-1767227029153-7azjok|athleteprofile-1767239864153-jv6d1o,0,78,100%_bots,16,16,false
2030,tournament-2030-vie-gol-w29-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-akl-pla-w29-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2030,tournament-2030-riy-cro-w29-4,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2030,tournament-2030-pra-bro-w30-1,Bronze,"Javier Silva & Maximiliano Arce Simo",athleteprofile-1767227005153-jj3e9n|real_maximiliano_arce_simo,1,79.5,mista,16,16,false
2030,tournament-2030-bog-mas-w30-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-cai-gol-w31-1,Gold,"Javier Ferrer & Mateo Costa",athleteprofile-1767226974153-lgorke|athleteprofile-1767226870153-5t22b8,0,85.5,100%_bots,24,24,false
2030,tournament-2030-cpt-mas-w31-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-lis-bro-w32-1,Bronze,"Gael Santos & Mateo Pereira",athleteprofile-1767233695153-g4fk44|athleteprofile-1767233697153-n166pp,0,80,100%_bots,16,16,false
2030,tournament-2030-dub-sil-w32-2,Silver,"Ignacio Santos & Bruno Costa",athleteprofile-1767226920153-qgyrmj|athleteprofile-1767229463153-yixohy,0,82.5,100%_bots,16,16,false
2030,tournament-2030-bkk-pla-w32-3,Platinum,"Daniel Ferrer & Víctor Mena",athleteprofile-1767226858153-zacoxj|real_victor_mena,1,84.5,mista,32,32,false
2030,tournament-2030-cas-eli-w32-4,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,20,20,false
2030,tournament-2030-rio-mas-w33-1,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-osa-bro-w34-1,Bronze,"Juan Ignacio De Pascual & Ignacio Medina",real_juan_ignacio_de_pascual|athleteprofile-1767226929153-h1ji3g,1,85.5,mista,16,16,false
2030,tournament-2030-doh-gol-w34-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-riy-sil-w35-1,Silver,"Diego Castro & Francisco Navarro",athleteprofile-1767226880153-b5x75l|real_francisco_navarro,1,91,mista,16,16,false
2030,tournament-2030-rom-mas-w35-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,24,24,false
2030,tournament-2030-par-pla-w35-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,32,32,false
2030,tournament-2030-mil-bro-w36-1,Bronze,"Diego Castro & Francisco Navarro",athleteprofile-1767226880153-b5x75l|real_francisco_navarro,1,91,mista,16,16,false
2030,tournament-2030-cai-gol-w36-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,24,24,false
2030,tournament-2030-mad-eli-w36-3,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,20,20,false
2030,tournament-2030-tor-mas-w37-1,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-ber-bro-w38-1,Bronze,"Franco Herrera 306 & Rafael López",athleteprofile-1767227057153-qahewu|athleteprofile-1767249557153-th9wdm,0,77,100%_bots,16,16,false
2030,tournament-2030-vie-sil-w38-2,Silver,"Diego Castro & Francisco Navarro",athleteprofile-1767226880153-b5x75l|real_francisco_navarro,1,91,mista,16,16,false
2030,tournament-2030-dub-gol-w38-3,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-lim-pla-w38-4,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,32,32,false
2030,tournament-2030-ams-mas-w39-1,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-doh-bro-w40-1,Bronze,"Diego Castro & Francisco Navarro",athleteprofile-1767226880153-b5x75l|real_francisco_navarro,1,91,mista,16,16,false
2030,tournament-2030-syd-gol-w40-2,Gold,"Javier Ferrer & Mateo Costa",athleteprofile-1767226974153-lgorke|athleteprofile-1767226870153-5t22b8,0,85.5,100%_bots,24,24,false
2030,tournament-2030-riy-mas-w40-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-lon-sil-w41-1,Silver,"Carlos Vega & Martín Campos 252",athleteprofile-1767226895153-d2fhww|athleteprofile-1767227003153-5n478p,0,79,100%_bots,16,16,false
2030,tournament-2030-rom-pla-w41-2,Platinum,"Lucas Ferraz & Álvaro Montiel Caruso",athlete-002|real_alvaro_montiel_caruso,1,88,mista,32,32,false
2030,tournament-2030-mia-eli-w41-3,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,20,20,false
2030,tournament-2030-akl-cro-w41-4,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,20,20,false
2030,tournament-2030-mel-bro-w42-1,Bronze,"Lucas Ferraz & Álvaro Montiel Caruso",athlete-002|real_alvaro_montiel_caruso,1,88,mista,16,16,false
2030,tournament-2030-cai-mas-w42-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,24,24,false
2030,tournament-2030-cor-gol-w43-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,24,24,false
2030,tournament-2030-cph-bro-w44-1,Bronze,"Lucas Ferraz & Álvaro Montiel Caruso",athlete-002|real_alvaro_montiel_caruso,1,88,mista,16,16,false
2030,tournament-2030-ath-sil-w44-2,Silver,"Hugo Silva & Tomás Costa",athleteprofile-1767234409153-11g22f|athleteprofile-1767230881153-meg0em,0,77.5,100%_bots,16,16,false
2030,tournament-2030-nyc-mas-w44-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,24,24,false
2030,tournament-2030-ist-pla-w44-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,32,32,false
2030,tournament-2030-tor-gol-w45-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,24,24,false
2030,tournament-2030-seo-bro-w46-1,Bronze,"Diego Castro & Francisco Navarro",athleteprofile-1767226880153-b5x75l|real_francisco_navarro,1,91,mista,16,16,false
2030,tournament-2030-sin-eli-w46-2,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,20,20,false
2030,tournament-2030-lax-sil-w47-1,Silver,"Diego Castro & Francisco Navarro",athleteprofile-1767226880153-b5x75l|real_francisco_navarro,1,91,mista,16,16,false
2030,tournament-2030-ber-pla-w47-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,32,32,false
2030,tournament-2030-nai-leg-w52-1,Legacy Finals,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,8,6,true
