year,tournament_id,tier,champion_name,champion_ids,champion_real_count,champion_ovr_avg,classification,main_draw_size,simulated_entrants,incomplete
2026,tournament-2026-par-pla-w04-1,Platinum,"Ignacio Vilariño Gestoso & Mario Del Castillo",real_ignacio_vilarino_gestoso|real_mario_del_castillo,2,80.5,100%_reais,32,26,true
2030,tournament-2030-vie-pla-w04-1,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,32,32,false
2030,tournament-2030-lim-bro-w05-1,Bronze,"Hugo García & Santiago Martínez",athleteprofile-1767237137534-i07pex|athleteprofile-1767226990534-jii90l,0,77,100%_bots,16,16,false
2030,tournament-2030-rom-sil-w05-2,Silver,"Víctor Mena & Salvador Oria",real_victor_mena|real_salvador_oria,2,79.5,100%_reais,16,16,false
2030,tournament-2030-akl-gol-w05-3,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-ist-mas-w06-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-mum-cro-w06-2,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2030,tournament-2030-mia-bro-w07-1,Bronze,"Guillermo Collado & Pedro Herrera",real_guillermo_collado|athleteprofile-1767226934534-g06eig,1,87.5,mista,16,16,false
2030,tournament-2030-cpt-gol-w07-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-syd-pla-w07-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2030,tournament-2030-cor-sil-w08-1,Silver,"Guillermo Collado & Pedro Herrera",real_guillermo_collado|athleteprofile-1767226934534-g06eig,1,87.5,mista,16,16,false
2030,tournament-2030-mex-mas-w08-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-san-eli-w08-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2030,tournament-2030-mad-bro-w09-1,Bronze,"Javier García & Tomás Navarro",real_javier_garcia|athleteprofile-1767239964534-zqh9fe,1,82,mista,16,16,false
2030,tournament-2030-mel-gol-w09-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-nai-mas-w10-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-akl-pla-w10-1,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,32,32,false
2030,tournament-2030-seo-bro-w11-1,Bronze,"Franco Stupaczuk & Bruno García",real_franco_stupaczuk|athleteprofile-1767244080534-pnhmrs,1,79.5,mista,16,16,false
2030,tournament-2030-sao-sil-w11-2,Silver,"Enzo Vega & João Silva",athleteprofile-1767226999534-osy25h|athleteprofile-1767226933534-y242us,0,84,100%_bots,16,16,false
2030,tournament-2030-lax-gol-w11-3,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-bue-mas-w12-1,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-lis-bro-w13-1,Bronze,"Guillermo Collado & Pedro Herrera",real_guillermo_collado|athleteprofile-1767226934534-g06eig,1,87.5,mista,16,16,false
2030,tournament-2030-mia-mas-w13-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-syd-pla-w13-2,Platinum,"Guillermo Collado & Pedro Herrera",real_guillermo_collado|athleteprofile-1767226934534-g06eig,1,87.5,mista,32,32,false
2030,tournament-2030-cph-eli-w13-4,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2030,tournament-2030-rio-sil-w14-1,Silver,"Enzo Vega & João Silva",athleteprofile-1767226999534-osy25h|athleteprofile-1767226933534-y242us,0,84,100%_bots,16,16,false
2030,tournament-2030-mex-gol-w14-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-lim-bro-w15-1,Bronze,"Bruno Silva & Mateo García",athleteprofile-1767228758534-trlvao|athleteprofile-1767226908534-h8r3hz,0,83.5,100%_bots,16,16,false
2030,tournament-2030-tor-mas-w15-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-bog-gol-w16-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-mum-pla-w16-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2030,tournament-2030-nyc-bro-w17-1,Bronze,"Víctor Ruiz & Enzo Jensen Sirvent",real_victor_ruiz|real_enzo_jensen_sirvent,2,82.5,100%_reais,16,16,false
2030,tournament-2030-mel-sil-w17-2,Silver,"Franco Stupaczuk & Bruno García",real_franco_stupaczuk|athleteprofile-1767244080534-pnhmrs,1,79.5,mista,16,16,false
2030,tournament-2030-akl-mas-w17-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-mon-eli-w17-4,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,20,20,false
2030,tournament-2030-mia-gol-w18-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-mil-cro-w18-2,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2030,tournament-2030-cph-bro-w19-1,Bronze,"Enzo Vega & João Silva",athleteprofile-1767226999534-osy25h|athleteprofile-1767226933534-y242us,0,84,100%_bots,16,16,false
2030,tournament-2030-ber-mas-w19-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-riy-pla-w19-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2030,tournament-2030-vie-sil-w20-1,Silver,"Enzo Vega & João Silva",athleteprofile-1767226999534-osy25h|athleteprofile-1767226933534-y242us,0,84,100%_bots,16,16,false
2030,tournament-2030-pra-gol-w20-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-ath-bro-w21-1,Bronze,"Enzo Vega & João Silva",athleteprofile-1767226999534-osy25h|athleteprofile-1767226933534-y242us,0,84,100%_bots,16,16,false
2030,tournament-2030-ist-mas-w21-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-lis-mas-w22-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-lon-pla-w22-1,Platinum,"Franco Stupaczuk & Bruno García",real_franco_stupaczuk|athleteprofile-1767244080534-pnhmrs,1,80,mista,32,32,false
2030,tournament-2030-rio-eli-w22-3,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2030,tournament-2030-tor-bro-w23-1,Bronze,"Thiago Castro & Santiago Alonso",athleteprofile-1767227074534-n01chk|athleteprofile-1767226975534-31r5py,0,79,100%_bots,16,16,false
2030,tournament-2030-cun-sil-w23-2,Silver,"Bruno Silva & Mateo García",athleteprofile-1767228758534-trlvao|athleteprofile-1767226908534-h8r3hz,0,84,100%_bots,16,16,false
2030,tournament-2030-syd-gol-w23-3,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-mon-bro-w24-1,Bronze,"Bruno Silva & Mateo García",athleteprofile-1767228758534-trlvao|athleteprofile-1767226908534-h8r3hz,0,84,100%_bots,16,16,false
2030,tournament-2030-doh-mas-w24-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-pra-gol-w25-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-san-bro-w26-1,Bronze,"Samuel López & Marco Molina",athleteprofile-1767227146534-bdar16|athleteprofile-1767226915534-lg89ai,0,80.5,100%_bots,16,16,false
2030,tournament-2030-bcn-sil-w26-2,Silver,"Bruno Silva & Mateo García",athleteprofile-1767228758534-trlvao|athleteprofile-1767226908534-h8r3hz,0,84,100%_bots,16,16,false
2030,tournament-2030-mel-mas-w26-4,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-cpt-pla-w26-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2030,tournament-2030-mil-gol-w27-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-cas-eli-w27-2,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2030,tournament-2030-mum-bro-w28-1,Bronze,"Bruno Silva & Mateo García",athleteprofile-1767228758534-trlvao|athleteprofile-1767226908534-h8r3hz,0,84,100%_bots,16,16,false
2030,tournament-2030-nai-mas-w28-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-lon-sil-w29-1,Silver,"Samuel López & Marco Molina",athleteprofile-1767227146534-bdar16|athleteprofile-1767226915534-lg89ai,0,80.5,100%_bots,16,16,false
2030,tournament-2030-vie-gol-w29-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-akl-pla-w29-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,32,32,false
2030,tournament-2030-riy-cro-w29-4,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,20,20,false
2030,tournament-2030-pra-bro-w30-1,Bronze,"Víctor Ruiz & Enzo Jensen Sirvent",real_victor_ruiz|real_enzo_jensen_sirvent,2,82,100%_reais,16,16,false
2030,tournament-2030-bog-mas-w30-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-cai-gol-w31-1,Gold,"Nicolás Ramos & Hugo López",athleteprofile-1767226956534-0xgd46|athleteprofile-1767229458534-p23r3l,0,85.5,100%_bots,24,24,false
2030,tournament-2030-cpt-mas-w31-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-lis-bro-w32-1,Bronze,"Álvaro Cepero & Diego Vega",real_alvaro_cepero|athleteprofile-1767226979534-jxu94y,1,85.5,mista,16,16,false
2030,tournament-2030-dub-sil-w32-2,Silver,"Ignacio Cabrera & Facundo Domínguez",athleteprofile-1767226969534-ika4vd|real_facundo_dominguez,1,82.5,mista,16,16,false
2030,tournament-2030-bkk-pla-w32-3,Platinum,"Nicolás Ramos & Hugo López",athleteprofile-1767226956534-0xgd46|athleteprofile-1767229458534-p23r3l,0,85.5,100%_bots,32,32,false
2030,tournament-2030-cas-eli-w32-4,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,20,20,false
2030,tournament-2030-rio-mas-w33-1,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-osa-bro-w34-1,Bronze,"Miguel Romero & Mateo Acosta",athleteprofile-1767226893534-gbsil1|athleteprofile-1767226953534-a7m7tt,0,85.5,100%_bots,16,16,false
2030,tournament-2030-doh-gol-w34-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98,100%_reais,24,24,false
2030,tournament-2030-riy-sil-w35-1,Silver,"Javier García & Tomás Navarro",real_javier_garcia|athleteprofile-1767239964534-zqh9fe,1,82.5,mista,16,16,false
2030,tournament-2030-rom-mas-w35-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,24,24,false
2030,tournament-2030-par-pla-w35-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,32,32,false
2030,tournament-2030-mil-bro-w36-1,Bronze,"Javier García & Tomás Navarro",real_javier_garcia|athleteprofile-1767239964534-zqh9fe,1,82.5,mista,16,16,false
2030,tournament-2030-cai-gol-w36-2,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,24,24,false
2030,tournament-2030-mad-eli-w36-3,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,20,20,false
2030,tournament-2030-tor-mas-w37-1,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-ber-bro-w38-1,Bronze,"Javier García & Tomás Navarro",real_javier_garcia|athleteprofile-1767239964534-zqh9fe,1,82.5,mista,16,16,false
2030,tournament-2030-vie-sil-w38-2,Silver,"Álvaro Cepero & Diego Vega",real_alvaro_cepero|athleteprofile-1767226979534-jxu94y,1,85.5,mista,16,16,false
2030,tournament-2030-dub-gol-w38-3,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-lim-pla-w38-4,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,32,32,false
2030,tournament-2030-ams-mas-w39-1,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-doh-bro-w40-1,Bronze,"Álvaro Cepero & Diego Vega",real_alvaro_cepero|athleteprofile-1767226979534-jxu94y,1,85.5,mista,16,16,false
2030,tournament-2030-syd-gol-w40-2,Gold,"Ignacio Cabrera & Facundo Domínguez",athleteprofile-1767226969534-ika4vd|real_facundo_dominguez,1,82.5,mista,24,24,false
2030,tournament-2030-riy-mas-w40-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,24,24,false
2030,tournament-2030-lon-sil-w41-1,Silver,"Javier García & Tomás Navarro",real_javier_garcia|athleteprofile-1767239964534-zqh9fe,1,82.5,mista,16,16,false
2030,tournament-2030-rom-pla-w41-2,Platinum,"Álvaro Cepero & Diego Vega",real_alvaro_cepero|athleteprofile-1767226979534-jxu94y,1,85.5,mista,32,32,false
2030,tournament-2030-mia-eli-w41-3,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,96,100%_reais,20,20,false
2030,tournament-2030-akl-cro-w41-4,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,20,20,false
2030,tournament-2030-mel-bro-w42-1,Bronze,"Thiago Santos 240 & Clément Geens",athleteprofile-1767227013534-v6xmqy|real_clement_geens,1,80.5,mista,16,16,false
2030,tournament-2030-cai-mas-w42-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,24,24,false
2030,tournament-2030-cor-gol-w43-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,24,24,false
2030,tournament-2030-cph-bro-w44-1,Bronze,"Jorge Nieto & Bruno Pereira",real_jorge_nieto|athleteprofile-1767255046534-q10ok6,1,80.5,mista,16,16,false
2030,tournament-2030-ath-sil-w44-2,Silver,"Rubén Campos & Lucas Ferraz",athleteprofile-1767227065534-bq6iwu|athlete-002,0,82.5,100%_bots,16,16,false
2030,tournament-2030-nyc-mas-w44-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,24,24,false
2030,tournament-2030-ist-pla-w44-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,32,32,false
2030,tournament-2030-tor-gol-w45-1,Gold,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,24,24,false
2030,tournament-2030-seo-bro-w46-1,Bronze,"Jorge Nieto & Bruno Pereira",real_jorge_nieto|athleteprofile-1767255046534-q10ok6,1,80.5,mista,16,16,false
2030,tournament-2030-sin-eli-w46-2,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,20,20,false
2030,tournament-2030-lax-sil-w47-1,Silver,"Bruno López & Diego Castro 468",athleteprofile-1767235770534-jrtrej|athleteprofile-1767227241534-68nuso,0,78.5,100%_bots,16,16,false
2030,tournament-2030-ber-pla-w47-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,32,32,false
2030,tournament-2030-nai-leg-w52-1,Legacy Finals,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,98.5,100%_reais,8,6,true
